餐饮评论ID,城市,餐饮名称,评论日期,评论内容,标题,实体编码
1136,茂名,尊霸披萨,2018-02-27,味道一般，不推荐,2-3人套餐，包间免费,OOOOOOOO
1137,茂名,优之品西点,2018-02-28,好吃，孩子很喜欢,蛋糕2选1，提供免费WiFi,OOOOOOOO
1138,茂名,清香面包店（车田街店）,2018-02-28,不错 好吃又实惠 做蛋糕速度很快。,水果忌廉蛋糕（3层）1个，约8磅，圆,OOOOOOOOOOOOOOOOO
1139,茂名,功夫鸡排（光华北路店）,2018-02-28,还不错,小吃6选1，提供免费WiFi,OOO
1140,茂名,果之度（迎宾三路店）,2018-02-28,朋友说榴莲千层非常好吃 #榴莲千层蛋糕#,榴莲千层切糕1份,OOOBIIIOOOOOOBIIIOOO
1141,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-01,东西不错，服务也周到。环境好,2-3人超值套餐,OOOOOOOOOOOOOO
1142,茂名,优之品西点,2018-03-01,还好吧，就是一点蛋糕加点芒果。,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOO
1143,茂名,小乔紫菜卷（小乔店）,2018-03-01,味道没有以前好吃，很一般，一般,紫菜肉松卷1份，提供免费WiFi,OOOOOOOOOOOOOOO
1144,茂名,小乔紫菜卷（小乔店）,2018-03-02,味道一般，态度超差，老板和老板娘不亲善，很沟屎，不知是不是家财万贯？惨过我欠他十万九千七咁个款？想不明白，做生意的人态度点可以咁差？1,脆皮热狗卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1145,茂名,甜在心扉千层蛋糕（茂名店）,2018-03-02,卧槽！这味道惊艳到了，里面居然是真的榴莲肉！好吃到没法用言语表达，绝对值得推荐！,约3磅土豪版超多榴莲千层蛋糕(5层榴莲果肉)1个，约8英寸，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1146,茂名,优之品西点,2018-03-04,超好吃，特别喜欢吃那芒果的蛋糕下次还会找你家订的。,"蛋糕4选1,约3磅，圆形",OOOOOOOOOOOOOOOOOOOOOOOOO
1147,茂名,优之品西点,2018-03-04,蛋糕松软，挺好吃的。不错、不错。给100000000000000000个,"蛋糕2选1,约8英寸，圆形",OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1148,茂名,小乔紫菜卷（小乔店）,2018-03-04,经常买，好吃！,日式鸡柳卷1份，提供免费WiFi,OOOOOOO
1149,茂名,优之品西点,2018-03-05,不错，定了十寸的咸奶油。妈妈很喜欢，咸咸地，不会很甜，水果很多，草莓吃的好过瘾。就是写字有点傻。。  本来想写，我的妈呀，健康快乐，  不知道店家为啥帮我后面多了个“吗”字  哈哈,100元代金券1张，除牛奶饮料外全场通用,OOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1150,茂名,旺角亭（为民店）,2018-03-07,以前很喜欢吃的。现在也喜欢,大胃王单人套餐，提供免费WiFi,OOOOOOOOOOOOO
1151,茂名,甜在心扉千层蛋糕（茂名店）,2018-03-07,不错不错,榴莲千层蛋糕（土豪版）1份,OOOO
1152,茂名,盛香烧鹅（东方市场店）,2018-03-09,这是我吃过最差的一次快餐，没有之一。给的烧鸭全是骨头和屁股肉。如图。,主食3选1，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1153,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-09,味道还不错，价格优惠。两个人吃份量很足。,2-3人超值套餐,OOOOOOOOOOOOOOOOOOOO
1154,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-09,不错的，便宜好吃,100元代金券1张，可叠加,OOOOOOOO
1155,茂名,小乔紫菜卷（小乔店）,2018-03-09,味道还不错，服务也好，下次还要来。,紫菜肉松卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOO
1156,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-10,第一次去  点的清江鱼  超级小的鱼  也就一斤多   再去了内脏就没什么了   我吃了三块肉就没看见还有鱼肉了  两个人还没开始吃鱼肉就没了 下面火一加热鱼肉又散了  加不到  好小啊  点了几样配菜才吃饱  不会去吃了  有一点值得推荐吃的茄子挺长的   烤鱼的酱香味特别水  味道淡  没有汤汁的感觉  服务马马虎虎  刚进去呆了几分钟才有一个女孩过来点菜其他人都和没看见一样  尴尬,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1157,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-10,味道非常好，7个人去吃烤鱼，开了三个锅，哈哈，美团美团非常实惠，服务态度也非常好，表示下次还会去，值得尝试！,2-3人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1158,茂名,小乔紫菜卷（小乔店）,2018-03-10,老熟客了，很实惠；一家了都经常光顾，东西好吃，即点即做，新鲜热辣,蟹柳海草紫菜卷1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1159,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-12,不错，配菜虽然只能选两个，两个人吃，还是不少,2-3人超值套餐,OOOOOOOOOOOOOOOOOOOOOO
1160,茂名,鲜滋味蛋糕·季念日生日蛋糕（茂南区店）,2018-03-12,蛋糕颜值很高，很适合少女心，哈哈。口感细腻，也很不错，下次再订,栗子蛋糕1个，约2磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1161,茂名,茂名浪漫海岸温德姆酒店望海餐厅,2018-03-12,建议吃的话最好在下午傍晚的时候过去，不然看不到海因为外面会黑漆漆的一片，环境还不错，就是服务员过少了，不知道是不是淡季的原因，只有一个厨师上班，所以吃的东西像是赶出来的一样，牛排这些都不问几分熟，甚至拿还大部分是生得上来，味道一般,奶油南瓜汤、奶油土豆汤、海鲜沙拉、安格斯肉眼牛排、纽西兰羊排、提拉米苏、拿破仑酥、鲜榨果汁2杯1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOO
1162,茂名,果之度（迎宾三路店）,2018-03-13,还是挺不错的，配合着果汁一点都不腻。,榴莲千层切件+粒粒芒果爽，建议单人使用,OOOOOOOOOOOOOOOOOO
1163,茂名,盛香烧鹅（东方市场店）,2018-03-14,口味还是可以的，份量可能少一点,主食3选1，有赠品,OOOOOOOOOOOOOOO
1164,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-16,味道不错 就是配菜份量比较大,2-3人超值套餐,OOOOOOOOOOOOOO
1165,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-16,好吃，阿姨好好人，好亲切，还给我们加汤，叫我们慢慢吃，暖心,2-3人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1166,茂名,优之品西点,2018-03-16,非常好,蛋糕8选1,OOO
1167,茂名,甜在心扉千层蛋糕（茂名店）,2018-03-16,奶油的质量再提高就好了，榴莲味道不错很新鲜，就是奶油的质量有点差。,9英寸重口味版榴莲千层蛋糕（约3磅）1个，约9英寸，圆形,BIOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOO
1168,茂名,优之品西点,2018-03-17,首先非常感谢老板，我们临时改了几个时间但是老板都按我们要求满足我们，人真的超好服务态度也好，最主要是蛋糕也好好吃，同学他们都赞蛋糕，价格也很优惠，真心推荐,蛋糕8选1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1169,茂名,优之品西点,2018-03-17,孩子喜欢吃是最主要的原因，还是现做的，虽然要等但好在新鲜。不过是有点小，但是老板给的芒果给得很多！还会再次回购的。,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1170,茂名,小乔紫菜卷（小乔店）,2018-03-17,好吃好吃，就是店里的环境麻麻地哈哈哈哈,紫菜肉松卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOO
1171,茂名,小乔紫菜卷（小乔店）,2018-03-17,好吃，不错,蟹柳海草紫菜卷1份,OOOOO
1172,茂名,优之品西点,2018-03-18,不错不错，味道还行，比想象中小点,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOOO
1173,茂名,小乔紫菜卷（小乔店）,2018-03-18,平时食开旺角亭的，第一次食小乔的，还不错。,日式蟹肉卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOO
1174,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-03-19,很实惠，又好吃和适合平时聚餐。,2-3人超值套餐,OOOOOOOOOOOOOOO
1175,茂名,优乐堡（开发区店）,2018-03-19,小孩说不要冰，非加得多多冰，去换他们倒冰出来就算了，可乐只有半杯,汉堡+鸡腿套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1176,茂名,旺角亭（为民店）,2018-03-19,东西好吃 女服务员的服务态度是真的差,大胃王单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOO
1177,茂名,旺角亭（为民店）,2018-03-20,招牌紫菜卷好好吃，经常过来这里吃的……哈哈,大胃王单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOO
1178,茂名,清香面包店（车田街店）,2018-03-22,哈哈哈，蛋糕是真的不错，老板人也挺好的，我因为是学生，没有机会出去拿个蛋糕，然后老板就送了过来。你们看图，真的不错，下次还要在这家订蛋糕，满意呐。,水果忌廉蛋糕（3层）1个，约8磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1179,茂名,盛香烧鹅（东方市场店）,2018-03-23,烧鹅好食，叉烧也好吃。例汤不好喝。,主食3选1，有赠品,OOOOOOOOOOOOOOOOO
1180,茂名,鲜滋味蛋糕·季念日生日蛋糕（茂南区店）,2018-03-24,男老板不行啊，态度不佳，还小气,泡夫1份，提供免费WiFi,OOOOOOOOOOOOOOO
1181,茂名,果之度（为民店）,2018-03-24,服务态度很好，蛋糕的外形很漂亮，铺在蛋糕上面的水果很新鲜，千层蛋糕入口时嫩嫩的，香气扑鼻，滑滑的榴莲顺着奶油一下子就吞了进去，甜丝丝的奶油丝毫不滑腻，微微的甜，谁尝了，都绝对会忍不住吃上第二口，味道真的很不错！,榴莲千层蛋糕1个，约5.5磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1182,茂名,优之品西点,2018-03-25,豆乳蛋糕吃得有点腻，没有想象的好吃，一般般。,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOO
1183,茂名,小乔紫菜卷（小乔店）,2018-03-25,一般，，，，说不上多好吃，，，，，，，,紫菜肉松卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOO
1184,茂名,爱可咖啡馆（茂南店）,2018-03-28,饮品好喝，东西好吃，小姐姐超nice #柠桔特饮# #培根炒饭# #肉酱意面# #西冷# #水果沙拉#,饮品6选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1185,茂名,甜在心扉千层蛋糕（茂名店）,2018-03-30,土豪榴莲千层蛋糕 好吃到没得吃 榴莲超多 茂名第一赞的榴莲蛋糕 每次订榴莲蛋糕都会来这里 #土豪榴莲千层蛋糕#,土豪超多榴莲千层蛋糕，约1磅1个，约1磅，圆,OOBIIIOOOOOOOOOOOOOOOOOOOOOBIIIOOOOBIIIOOOOOOOOOBIIIOOO
1186,茂名,果之度（迎宾三路店）,2018-03-31,父王很喜欢，生日过得很快乐。,榴莲千层蛋糕1个，约2磅，圆,OOOOOOOOOOOOOO
1187,茂名,旺角亭（为民店）,2018-04-01,很好吃,大胃王单人套餐，提供免费WiFi,OOO
1188,茂名,爱可咖啡馆（茂南店）,2018-04-01,环境不错，就是有点小了，10个人去，感觉有点挤，还有就是消费太高了,爱可轰趴包场套餐1小时,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1189,茂名,优之品西点,2018-04-02,姐姐的吃完了，弟弟的还剩下一点！,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOOO
1190,茂名,优之品西点,2018-04-04,又回头买了，蛋糕超级棒！强烈推荐！！,蛋糕7选1,OOOOOOOOOOOOOOOOOO
1191,茂名,小乔紫菜卷（小乔店）,2018-04-04,很好，份量多。。。去的时候没有白米，店主马上换紫米，不过紫米有点硬，女儿不太喜欢吃。,脆皮热狗卷1份，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1192,茂名,旺角亭（为民店）,2018-04-04,还是不错的，喜欢它的米！Q弹！和别家的寿司不一样，独特！ 比较喜欢这口感！   值得一试,休闲单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOO
1193,茂名,甜在心扉千层蛋糕（茂名店）,2018-04-04,大家都说超好吃，榴莲好多呢！图案超可爱,约3磅土豪版超多榴莲千层蛋糕(5层榴莲果肉)1个，约8英寸，圆,OOOOOOOOOOOOOOOOOOO
1194,茂名,盛香烧鹅（东方市场店）,2018-04-04,很好吃的盛香烧鹅！点了叉烧，不会因为美团而耽搁份量或者时间！好多人！生意很好！喜欢来这家，不喜欢去南湖哪一家！,主食3选1，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1195,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-04-06,口味还行吧 就是上菜特别慢 服务差 比我们后来的都吃上了 等了快一个小时 店员还很不耐烦,100元代金券1张，可叠加,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1196,茂名,优乐堡（开发区店）,2018-04-06,环境还不错，就是很多空桌子都没人搞卫生，要等，味道不错,滋味烤鸡双人餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOO
1197,茂名,小乔紫菜卷（小乔店）,2018-04-06,好吃,紫菜肉松卷1份，提供免费WiFi,OO
1198,茂名,瀛食精致料理,2018-04-07,环境不错，地方也不算难找，服务不错，很热情得为我们开门，上了二楼坐，地方不算大，但挺别致的，店里播着好听的音乐，下单了十来分钟就上菜了，速度挺快的，寿司味道还不错，一个人的量刚刚好，有空还会再来的。,套餐2选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOO
1199,茂名,优之品西点,2018-04-07,那个奶酪包好好吃！盒子就一般般了,蛋糕2选1，提供免费WiFi,OOOOOOOOOOOOOOOO
1200,茂名,小乔紫菜卷（小乔店）,2018-04-07,很好吃，喜欢沙拉酱，希望下次多加点,北海道八爪鱼1份,OOOOOOOOOOOOOOOOO
1201,茂名,旺角亭（为民店）,2018-04-07,店铺位置很好找，分量足，价格再优惠点就更满意了。,美味单人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOO
1202,茂名,丰年面包店（茂南区店）,2018-04-07,给小朋友定的卡迹生日蛋糕，服务好，电话联系，小车送货上门，准时。根据小孩子的选择，图案可改为超人(平面非立体。质地新鲜，但量少，2磅比不上其它店的1.5磅大，芒果超少量，只有一层薄薄的，除此之外，比较满意。,"蛋糕33选1,约6英寸，圆形",OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1203,茂名,爱可咖啡馆（茂南店）,2018-04-08,轰趴不错的，good,爱可轰趴包场套餐1小时,OOOOOOOOOO
1204,茂名,爱可咖啡馆（茂南店）,2018-04-10,那个蜂蜜芥末鸡扒不错，但是那个像蛋包饭一样的有点失望，看起来不错，但是背面看起来很恶心，就是米饭夹着一块焦焦的扒，而且芝士只有一丁点，米饭就黏在扒上，想单独吃扒都不行，个人觉得有点没胃口，服务态度什么的还是不错的,爱可单人扒餐，提供免费WiFi,OOBIIIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1205,茂名,小乔紫菜卷（小乔店）,2018-04-11,"一点都不好吃下次我一定不会买,",蟹柳海草紫菜卷1份,OOOOOOOOOOOOOOO
1206,茂名,小乔紫菜卷（小乔店）,2018-04-12,很不错,紫菜肉松卷1份，提供免费WiFi,OOO
1207,茂名,清香面包店（车田街店）,2018-04-12,微信另加5元换新鲜芒果，共花43元，免费送货上门到官山一路，服务态度好，不歧视美团，提前3小时订，蛋糕新鲜、囗感可以、不太甜，芭比娃娃是个塑料公仔，外加了2枚草莓，选型QQ可爱。除了芒果少、刀叉不靓之外，甚好。,芭比娃娃卡通蛋糕（水果夹心）1个，约1.5磅，圆,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1208,茂名,甜在心扉千层蛋糕（茂名店）,2018-04-13,还挺好吃，榴莲不多也不算少吧。,约3磅土豪版超多榴莲千层蛋糕(5层榴莲果肉)1个，约8英寸，圆,OOOOOOOOOOOOOOO
1209,茂名,丰年面包店（茂南区店）,2018-04-15,味道很棒，栗子蓉很好吃,2磅栗子蓉蛋糕1+2磅卡通蛋糕1,OOOOOOOOOOO
1210,茂名,爱可咖啡馆（茂南店）,2018-04-15,很成功的一次聚会，大家都玩的很开心，我觉得消费不高啊…不知道评论为什么说消费高？商家定的人均低消15元，10个人也就150，高吗…,爱可轰趴包场套餐1小时,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1211,茂名,丰年面包店（茂南区店）,2018-04-16,还不错,"蛋糕23选1,约8英寸，圆形",OOO
1212,茂名,甜在心扉千层蛋糕（茂名店）,2018-04-16,经常有优惠，老人家很喜欢，光顾很多次啦,约3磅土豪版超多榴莲千层蛋糕(5层榴莲果肉)1个，约8英寸，圆,OOOOOOOOOOOOOOOOOOO
1213,茂名,甜在心扉千层蛋糕（茂名店）,2018-04-16,我就吃了一个千层，分量小的要命，还很甜，不会有第二次，那里还有鸡脚，可能心情很好才会去尝试,榴莲千层切件1个，约1件，三角形,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1214,茂名,优乐堡（开发区店）,2018-04-17,还可以，态度一般，第一次去态度不好就会大打折扣,超抵鸡腿堡2个，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOO
1215,茂名,优之品西点,2018-04-17,口味超级好，都说好吃  推荐  而且便宜,蛋糕8选1,OOOOOOOOOOOOOOOOOOOO
1216,茂名,尊霸披萨,2018-04-17,嗯嗯，披萨不错，可能就是骨肉相连太过火了。推荐。,2-3人套餐，包间免费,OOOOOOOOOOOOOOOOOOOOOOOO
1217,茂名,尊霸披萨,2018-04-18,不好吃，感觉就是面包上铺一层薄薄的榴莲，榴莲味很淡，披萨边沿好大一圈硬硬的，坑,2-3人套餐，包间免费,OOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1218,茂名,小乔紫菜卷（小乔店）,2018-04-19,额。。。我大佬不喜欢。。。但服务态度很好。。。,甜品2选1，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOO
1219,茂名,小乔紫菜卷（小乔店）,2018-04-19,额。。。还行吧。。。服务态度很好。。。,北海道八爪鱼1份,OOOOOOOOOOOOOOOOOOO
1220,茂名,果之度（为民店）,2018-04-20,还没见过千层榴莲是灰色的，店员返问我有没有吃过榴莲，你当我是傻子吗？过夜的榴莲才会变色吧！红枣蜜是什么做的，一点都不甜，吸一口全是红枣皮，太难喝了，跟之前在他家吃的榴莲完全不一样，真怀疑今天我是不是来早了，今天还没做榴莲千层吗？？？？？,19.8元甜品组合套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIIIOOOOOO
1221,茂名,果之度（迎宾三路店）,2018-04-20,味道不错,超重厚味榴莲千层蛋糕1个，约2.5磅，圆,OOOO
1222,茂名,渔乐码头烤鱼牛蛙晚饭餐厅,2018-04-21,可能是我们选的口味不对吧，觉得不太好吃，鱼有点焦了,2-3人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOO
1223,茂名,小乔紫菜卷（小乔店）,2018-04-21,非常好，完美！想吃的快去吧！,紫菜肉松卷1份，提供免费WiFi,OOOOOOOOOOOOOO
